Metadata:
Absolute time = 1744686759.3149896
Time since start = 1620.0235686302185 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
0.0,-3.5979483879636973,-0.010000720000000001
-0.0012212995206937194,-3.6138252817327157,-0.009981040000000002
-0.0012212995206937194,-3.6309234750224277,-0.00996136
0.0,-3.646800368791446,-0.009941680000000001
0.0,-3.665119861601852,-0.009922
0.0,-3.6809967553708702,-0.009902320000000001
-0.0012212995206937194,-3.6968736491398886,-0.009882640000000002
0.0,-3.716414441470988,-0.00986296
0.0,-3.7310700357193127,-0.009843280000000001
0.0,-3.748168229009025,-0.009823600000000002
0.0,-3.764045122778043,-0.00980392
-0.0012212995206937194,-3.782364615588449,-0.009784240000000001
0.0,-3.7982415093574673,-0.009764560000000002
-0.0012212995206937194,-3.8153397026471794,-0.009744880000000001
-0.0012212995206937194,-3.8324378959368914,-0.009725200000000002
-0.0012212995206937194,-3.84831478970591,-0.00970552
-0.0012212995206937194,-3.8666342825163156,-0.009685840000000001
-0.0024425990413874388,-3.882511176285334,-0.009666160000000002
-0.003663898562081158,-3.9008306690957397,-0.00964648
-0.003663898562081158,-3.916707562864758,-0.009626800000000001
-0.0048851980827748775,-3.935027055675164,-0.00960712
-0.008549096644856036,-3.9496826499234885,-0.009587440000000001
-0.02320469089318067,-3.9680021427338943,-0.009567760000000002
-0.04152418370358646,-3.9851003360236064,-0.00954808
-0.05862237699329853,-4.002198529313318,-0.009528400000000001
-0.07327797124162316,-4.0192967226030305,-0.009508720000000002
-0.09526136261411011,-4.035173616372049,-0.00948904
-0.12090865254867822,-4.052271809661761,-0.009469360000000001
-0.1453346429625526,-4.069370002951473,-0.009449680000000002
-0.16487543529365212,-4.086468196241185,-0.009430000000000001
-0.19052272522822022,-4.103566389530897,-0.009410320000000002
-0.2149487156420946,-4.1194432832999155,-0.00939064
-0.23448950797319412,-4.136541476589628,-0.009370960000000001
-0.23448950797319412,-4.15363966987934,-0.009351280000000002
-0.2076209185179323,-4.169516563648358,-0.0093316
-0.16731803433503956,-4.187836056458764,-0.009311920000000001
-0.12212995206937194,-4.204934249748476,-0.00929224
-0.0818270678864792,-4.2195898439968005,-0.009272560000000001
-0.05617977795191109,-4.237909336807206,-0.009252880000000002
-0.03419638657942414,-4.253786230576225,-0.0092332
-0.024425990413874388,-4.27210572338663,-0.009213520000000001
-0.015876893769018352,-4.287982617155649,-0.009193840000000002
-0.010991695686243474,-4.305080810445361,-0.00917416
-0.008549096644856036,-4.323400303255767,-0.009154480000000001
-0.0048851980827748775,-4.340498496545479,-0.009134800000000002
