Metadata:
Absolute time = 1744687479.3616128
Time since start = 2340.070191860199 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
-0.0012212995206937194,-3.5967270884430036,-0.010000720000000001
-0.0012212995206937194,-3.6138252817327157,-0.009981040000000002
-0.0024425990413874388,-3.629702175501734,-0.00996136
-0.0012212995206937194,-3.6492429678328335,-0.009941680000000001
-0.0012212995206937194,-3.6614559630397707,-0.009922
-0.0012212995206937194,-3.682218054891564,-0.009902320000000001
-0.0012212995206937194,-3.6980949486605823,-0.009882640000000002
-0.0024425990413874388,-3.7151931419502944,-0.00986296
-0.0012212995206937194,-3.7322913352400064,-0.009843280000000001
-0.0024425990413874388,-3.748168229009025,-0.009823600000000002
-0.0024425990413874388,-3.764045122778043,-0.00980392
-0.0024425990413874388,-3.7811433160677552,-0.009784240000000001
-0.0012212995206937194,-3.7982415093574673,-0.009764560000000002
-0.003663898562081158,-3.816561002167873,-0.009744880000000001
-0.0024425990413874388,-3.8324378959368914,-0.009725200000000002
-0.003663898562081158,-3.8507573887472972,-0.00970552
-0.003663898562081158,-3.865412982995622,-0.009685840000000001
-0.003663898562081158,-3.8837324758060277,-0.009666160000000002
-0.003663898562081158,-3.899609369575046,-0.00964648
-0.0048851980827748775,-3.916707562864758,-0.009626800000000001
-0.008549096644856036,-3.9325844566337764,-0.00960712
-0.01954079233109951,-3.9496826499234885,-0.009587440000000001
-0.0378602851415053,-3.9667808432132006,-0.009567760000000002
-0.052515879389829934,-3.9838790365029126,-0.00954808
-0.06717147363815457,-4.002198529313318,-0.009528400000000001
-0.08426966692786664,-4.016854123561643,-0.009508720000000002
-0.10869565734174103,-4.035173616372049,-0.00948904
-0.1331216477556154,-4.053493109182455,-0.009469360000000001
-0.15021984104532748,-4.068148703430779,-0.009449680000000002
-0.17464583145920187,-4.084025597199798,-0.009430000000000001
-0.20029312139376998,-4.102345090010203,-0.009410320000000002
-0.2210552132455632,-4.1194432832999155,-0.00939064
-0.23204690893180668,-4.135320177068934,-0.009370960000000001
-0.21006351755931973,-4.154860969400033,-0.009351280000000002
-0.169760633376427,-4.169516563648358,-0.0093316
-0.1196873530279845,-4.18661475693807,-0.009311920000000001
-0.08304836740717292,-4.203712950227782,-0.00929224
-0.05617977795191109,-4.220811143517494,-0.009272560000000001
-0.03663898562081158,-4.2366880372865126,-0.009252880000000002
-0.024425990413874388,-4.253786230576225,-0.0092332
-0.01709819328971207,-4.273327022907324,-0.009213520000000001
-0.012212995206937194,-4.2892039166763425,-0.009193840000000002
-0.008549096644856036,-4.306302109966055,-0.00917416
-0.006106497603468597,-4.322179003735073,-0.009154480000000001
-0.0048851980827748775,-4.340498496545479,-0.009134800000000002
-0.003663898562081158,-4.355154090793803,-0.00911512
-0.003663898562081158,-4.372252284083515,-0.009095440000000002
-0.0024425990413874388,-4.3893504773732275,-0.00907576
-0.0012212995206937194,-4.405227371142246,-0.009056080000000001
-0.0012212995206937194,-4.422325564431958,-0.009036400000000002
0.0,-4.440645057242364,-0.00901672
0.0,-4.457743250532076,-0.008997040000000001
-0.0012212995206937194,-4.4760627433424816,-0.00897736
-0.0012212995206937194,-4.4894970380701125,-0.00895768
-0.0012212995206937194,-4.5065952313598245,-0.008938000000000001
-0.0012212995206937194,-4.52491472417023,-0.00891832
0.0,-4.540791617939249,-0.008898640000000001
-0.0012212995206937194,-4.5591111107496545,-0.008878960000000002
-0.0012212995206937194,-4.574988004518673,-0.00885928
0.0,-4.592086197808385,-0.008839600000000001
0.0,-4.607963091577403,-0.008819920000000002
-0.0012212995206937194,-4.625061284867115,-0.00880024
-0.0012212995206937194,-4.643380777677521,-0.008780560000000001
-0.0012212995206937194,-4.658036371925846,-0.00876088
-0.0012212995206937194,-4.6763558647362515,-0.008741200000000001
-0.0012212995206937194,-4.693454058025964,-0.008721520000000002
0.0,-4.709330951794982,-0.00870184
-0.0012212995206937194,-4.726429145084694,-0.008682160000000001
-0.0012212995206937194,-4.7447486378951,-0.00866248
0.0,-4.7594042321434245,-0.0086428
-0.0012212995206937194,-4.778945024474524,-0.008623120000000001
-0.0012212995206937194,-4.794821918243542,-0.00860344
-0.0012212995206937194,-4.810698812012561,-0.008583760000000001
0.0,-4.827797005302273,-0.008564080000000002
-0.0012212995206937194,-4.8461164981126785,-0.0085444
-0.0012212995206937194,-4.861993391881697,-0.008524720000000001
-0.0012212995206937194,-4.877870285650715,-0.008505040000000002
-0.0012212995206937194,-4.894968478940427,-0.00848536
-0.0012212995206937194,-4.913287971750833,-0.008465680000000001
0.0,-4.9291648655198514,-0.008446
0.0,-4.94504175928887,-0.008426320000000001
-0.0012212995206937194,-4.963361252099276,-0.008406640000000002
0.0,-4.979238145868294,-0.00838696
0.0,-4.9975576386787,-0.008367280000000001
0.0,-5.002442836761475,-0.0083476
0.0,-5.002442836761475,-0.00832792
-0.0012212995206937194,-5.002442836761475,-0.008308240000000001
0.0012212995206937194,-5.002442836761475,-0.00828856
0.0012212995206937194,-5.002442836761475,-0.008268880000000001
0.0,-5.002442836761475,-0.008249200000000002
0.0,-5.002442836761475,-0.00822952
0.0,-5.002442836761475,-0.008209840000000001
0.0024425990413874388,-5.002442836761475,-0.008190160000000002
-0.0012212995206937194,-5.002442836761475,-0.00817048
0.0012212995206937194,-5.002442836761475,-0.008150800000000001
0.0,-5.002442836761475,-0.00813112
0.0012212995206937194,-5.002442836761475,-0.008111440000000001
0.0,-5.002442836761475,-0.008091760000000002
0.0,-5.002442836761475,-0.00807208
0.0012212995206937194,-5.002442836761475,-0.008052400000000001
0.0,-5.002442836761475,-0.00803272
-0.0012212995206937194,-5.002442836761475,-0.00801304
0.0,-5.002442836761475,-0.007993360000000001
-0.0012212995206937194,-5.002442836761475,-0.00797368
0.0,-5.002442836761475,-0.007954000000000001
0.0,-5.002442836761475,-0.007934320000000002
0.0,-5.002442836761475,-0.00791464
-0.0012212995206937194,-5.002442836761475,-0.007894960000000001
-0.0012212995206937194,-5.002442836761475,-0.007875280000000002
0.0,-5.002442836761475,-0.0078556
0.0,-5.002442836761475,-0.007835920000000001
-0.0012212995206937194,-5.002442836761475,-0.007816240000000002
-0.0012212995206937194,-5.002442836761475,-0.007796560000000001
0.0,-5.002442836761475,-0.007776880000000001
0.0,-5.002442836761475,-0.0077572000000000006
-0.0012212995206937194,-5.002442836761475,-0.007737520000000001
-0.0012212995206937194,-5.002442836761475,-0.007717840000000001
0.0,-5.002442836761475,-0.007698160000000001
0.0012212995206937194,-5.002442836761475,-0.007678480000000001
0.0,-5.002442836761475,-0.007658800000000001
0.0,-5.002442836761475,-0.007639120000000001
-0.0012212995206937194,-5.002442836761475,-0.007619440000000001
0.0,-5.002442836761475,-0.0075997600000000005
0.0,-5.002442836761475,-0.007580080000000001
-0.0012212995206937194,-5.002442836761475,-0.007560400000000001
0.0,-5.002442836761475,-0.007540720000000001
0.0012212995206937194,-5.002442836761475,-0.007521040000000001
-0.0012212995206937194,-5.002442836761475,-0.007501360000000001
-0.0012212995206937194,-5.002442836761475,-0.007481680000000001
0.0,-5.002442836761475,-0.007462000000000001
0.0012212995206937194,-5.002442836761475,-0.0074423200000000005
-0.0012212995206937194,-5.002442836761475,-0.007422640000000001
0.0,-5.002442836761475,-0.007402960000000001
0.0,-5.002442836761475,-0.007383280000000001
-0.0012212995206937194,-5.002442836761475,-0.007363600000000001
0.0,-5.002442836761475,-0.007343920000000001
0.0,-5.002442836761475,-0.007324240000000001
0.0,-5.002442836761475,-0.007304560000000001
-0.0012212995206937194,-5.002442836761475,-0.0072848800000000005
0.0,-5.002442836761475,-0.007265200000000001
0.0,-5.002442836761475,-0.007245520000000001
0.0012212995206937194,-5.002442836761475,-0.007225840000000001
-0.0012212995206937194,-5.002442836761475,-0.007206160000000001
-0.0012212995206937194,-5.002442836761475,-0.007186480000000001
-0.0012212995206937194,-5.002442836761475,-0.007166800000000001
-0.0012212995206937194,-5.002442836761475,-0.007147120000000001
0.0,-5.002442836761475,-0.0071274400000000005
0.0,-5.002442836761475,-0.007107760000000001
0.0,-5.002442836761475,-0.007088080000000001
