Metadata:
Absolute time = 1744685106.2723002
Time since start = 854.3314371109009 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
-0.0012212995206937194,-3.6016122865257785,-0.010000720000000001
0.0,-3.6187104798154905,-0.009981040000000002
0.0,-3.6358086731052026,-0.00996136
0.0012212995206937194,-3.651685566874221,-0.009941680000000001
-0.0012212995206937194,-3.668783760163933,-0.009922
0.0,-3.6846606539329514,-0.009902320000000001
0.0,-3.7017588472226635,-0.009882640000000002
0.0,-3.7188570405123755,-0.00986296
0.0,-3.734733934281394,-0.009843280000000001
0.0,-3.751832127571106,-0.009823600000000002
0.0,-3.768930320860818,-0.00980392
-0.0012212995206937194,-3.78602851415053,-0.009784240000000001
0.0,-3.8019054079195485,-0.009764560000000002
-0.0012212995206937194,-3.8190036012092605,-0.009744880000000001
0.0,-3.8373230940196663,-0.009725200000000002
-0.0012212995206937194,-3.855642586830072,-0.00970552
-0.0012212995206937194,-3.8702981810783967,-0.009685840000000001
-0.0012212995206937194,-3.886175074847415,-0.009666160000000002
0.0012212995206937194,-3.904494567657821,-0.00964648
-0.0012212995206937194,-3.9203714614268392,-0.009626800000000001
-0.0012212995206937194,-3.9374696547165513,-0.00960712
0.0,-3.9533465484855697,-0.009587440000000001
-0.0012212995206937194,-3.972887340816669,-0.009567760000000002
-0.0012212995206937194,-3.9887642345856875,-0.00954808
-0.0012212995206937194,-4.0058624278754,-0.009528400000000001
-0.0012212995206937194,-4.021739321644418,-0.009508720000000002
-0.0012212995206937194,-4.03883751493413,-0.00948904
0.0,-4.055935708223842,-0.009469360000000001
-0.0012212995206937194,-4.073033901513554,-0.009449680000000002
-0.0012212995206937194,-4.090132094803266,-0.009430000000000001
-0.0012212995206937194,-4.108451587613672,-0.009410320000000002
0.0,-4.123107181861997,-0.00939064
-0.0012212995206937194,-4.141426674672402,-0.009370960000000001
-0.0012212995206937194,-4.1585248679621145,-0.009351280000000002
-0.0012212995206937194,-4.173180462210439,-0.0093316
-0.0012212995206937194,-4.191499955020845,-0.009311920000000001
-0.0012212995206937194,-4.208598148310557,-0.00929224
-0.0012212995206937194,-4.225696341600269,-0.009272560000000001
-0.0024425990413874388,-4.242794534889981,-0.009252880000000002
-0.0024425990413874388,-4.2586714286589995,-0.0092332
-0.0012212995206937194,-4.275769621948712,-0.009213520000000001
-0.003663898562081158,-4.29164651571773,-0.009193840000000002
-0.003663898562081158,-4.311187308048829,-0.00917416
-0.0024425990413874388,-4.327064201817848,-0.009154480000000001
-0.0048851980827748775,-4.345383694628254,-0.009134800000000002
-0.010991695686243474,-4.360039288876578,-0.00911512
-0.024425990413874388,-4.375916182645597,-0.009095440000000002
-0.04640938178636134,-4.394235675456002,-0.00907576
-0.06228627555537969,-4.412555168266408,-0.009056080000000001
-0.07694186980370432,-4.427210762514733,-0.009036400000000002
-0.10014656069688499,-4.444308955804445,-0.00901672
-0.12823644967284054,-4.462628448614851,-0.008997040000000001
-0.1514411405660212,-4.479726641904563,-0.00897736
-0.17220323241781443,-4.496824835194275,-0.00895768
-0.19662922283168882,-4.511480429442599,-0.008938000000000001
-0.2198339137248695,-4.5285786227323115,-0.00891832
-0.23815340653527528,-4.546898115542717,-0.008898640000000001
-0.23693210701458156,-4.562775009311736,-0.008878960000000002
-0.2076209185179323,-4.581094502122141,-0.00885928
-0.16243283625226468,-4.595750096370466,-0.008839600000000001
-0.11846605350729078,-4.614069589180872,-0.008819920000000002
-0.07816316932439804,-4.631167782470584,-0.00880024
-0.051294579869136214,-4.648265975760296,-0.008780560000000001
-0.03541768610011786,-4.665364169050008,-0.00876088
-0.025647289934568107,-4.68246236233972,-0.008741200000000001
-0.015876893769018352,-4.6983392561087385,-0.008721520000000002
-0.012212995206937194,-4.7154374493984506,-0.00870184
-0.006106497603468597,-4.733756942208856,-0.008682160000000001
-0.0048851980827748775,-4.748412536457181,-0.00866248
-0.003663898562081158,-4.765510729746893,-0.0086428
-0.0024425990413874388,-4.782608923036605,-0.008623120000000001
-0.0024425990413874388,-4.7984858168056235,-0.00860344
-0.0012212995206937194,-4.816805309616029,-0.008583760000000001
-0.0012212995206937194,-4.832682203385048,-0.008564080000000002
-0.0012212995206937194,-4.851001696195453,-0.0085444
-0.0012212995206937194,-4.866878589964472,-0.008524720000000001
0.0,-4.8851980827748775,-0.008505040000000002
-0.0012212995206937194,-4.901074976543896,-0.00848536
0.0,-4.916951870312914,-0.008465680000000001
0.0,-4.93527136312332,-0.008446
-0.0012212995206937194,-4.952369556413032,-0.008426320000000001
-0.0024425990413874388,-4.9682464501820505,-0.008406640000000002
