Metadata:
Absolute time = 1744779527.2867239
Time since start = 2340.032254219055 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
-0.0012212995206937194,-2.1177333688829094,-0.010000720000000001
-0.0012212995206937194,-2.1336102626519278,-0.009981040000000002
-0.0024425990413874388,-2.1482658569002524,-0.00996136
-0.0012212995206937194,-2.162921451148577,-0.009941680000000001
-0.0012212995206937194,-2.1775770453969017,-0.009922
-0.0012212995206937194,-2.19345393916592,-0.009902320000000001
-0.0012212995206937194,-2.210552132455632,-0.009882640000000002
-0.0012212995206937194,-2.2252077267039567,-0.00986296
-0.0012212995206937194,-2.2398633209522814,-0.009843280000000001
-0.0012212995206937194,-2.2569615142419934,-0.009823600000000002
-0.0012212995206937194,-2.271617108490318,-0.00980392
-0.0012212995206937194,-2.2862727027386427,-0.009784240000000001
-0.0012212995206937194,-2.3009282969869673,-0.009764560000000002
-0.0012212995206937194,-2.3168051907559857,-0.009744880000000001
-0.0012212995206937194,-2.332682084525004,-0.009725200000000002
-0.0012212995206937194,-2.3473376787733287,-0.00970552
-0.0012212995206937194,-2.363214572542347,-0.009685840000000001
-0.0024425990413874388,-2.3778701667906716,-0.009666160000000002
-0.0012212995206937194,-2.39374706055969,-0.00964648
-0.0012212995206937194,-2.410845253849402,-0.009626800000000001
-0.0012212995206937194,-2.4255008480977267,-0.00960712
-0.0012212995206937194,-2.4401564423460513,-0.009587440000000001
-0.0012212995206937194,-2.454812036594376,-0.009567760000000002
-0.0012212995206937194,-2.4706889303633943,-0.00954808
-0.0012212995206937194,-2.4877871236531064,-0.009528400000000001
-0.0024425990413874388,-2.502442717901431,-0.009508720000000002
-0.0012212995206937194,-2.5170983121497557,-0.00948904
-0.0024425990413874388,-2.532975205918774,-0.009469360000000001
-0.0012212995206937194,-2.5476308001670986,-0.009449680000000002
-0.0012212995206937194,-2.5647289934568107,-0.009430000000000001
-0.0012212995206937194,-2.5781632881844416,-0.009410320000000002
-0.0012212995206937194,-2.5928188824327663,-0.00939064
-0.0012212995206937194,-2.6086957762017846,-0.009370960000000001
-0.0012212995206937194,-2.6233513704501092,-0.009351280000000002
