Metadata:
Absolute time = 1744778807.3836293
Time since start = 1620.1291596889496 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
-0.0012212995206937194,-2.123839866486378,-0.010000720000000001
-0.0012212995206937194,-2.1384954607347026,-0.009981040000000002
-0.0012212995206937194,-2.154372354503721,-0.00996136
0.0,-2.1702492482727394,-0.009941680000000001
-0.0012212995206937194,-2.1836835430003703,-0.009922
-0.0012212995206937194,-2.1995604367693886,-0.009902320000000001
-0.0012212995206937194,-2.2166586300591007,-0.009882640000000002
-0.0012212995206937194,-2.2300929247867316,-0.00986296
-0.0012212995206937194,-2.24596981855575,-0.009843280000000001
0.0,-2.2618467123247683,-0.009823600000000002
-0.0012212995206937194,-2.276502306573093,-0.00980392
-0.0012212995206937194,-2.2911579008214176,-0.009784240000000001
-0.0012212995206937194,-2.3082560941111296,-0.009764560000000002
0.0,-2.3229116883594543,-0.009744880000000001
-0.0012212995206937194,-2.3400098816491663,-0.009725200000000002
-0.0012212995206937194,-2.3534441763767973,-0.00970552
0.0,-2.3693210701458156,-0.009685840000000001
-0.0012212995206937194,-2.3839766643941402,-0.009666160000000002
-0.0012212995206937194,-2.398632258642465,-0.00964648
-0.0012212995206937194,-2.4145091524114832,-0.009626800000000001
-0.0012212995206937194,-2.429164746659808,-0.00960712
0.0,-2.445041640428826,-0.009587440000000001
0.0,-2.459697234677151,-0.009567760000000002
0.0,-2.476795427966863,-0.00954808
0.0,-2.4926723217358813,-0.009528400000000001
-0.0012212995206937194,-2.506106616463512,-0.009508720000000002
-0.0012212995206937194,-2.5219835102325305,-0.00948904
-0.0012212995206937194,-2.537860404001549,-0.009469360000000001
-0.0012212995206937194,-2.5525159982498735,-0.009449680000000002
-0.0012212995206937194,-2.568392892018892,-0.009430000000000001
-0.0012212995206937194,-2.5842697857879102,-0.009410320000000002
-0.0012212995206937194,-2.598925380036235,-0.00939064
0.0,-2.6135809742845595,-0.009370960000000001
-0.0012212995206937194,-2.629457868053578,-0.009351280000000002
-0.0012212995206937194,-2.6441134623019025,-0.0093316
0.0,-2.659990356070921,-0.009311920000000001
-0.0012212995206937194,-2.675867249839939,-0.00929224
-0.0012212995206937194,-2.6917441436089575,-0.009272560000000001
-0.0012212995206937194,-2.706399737857282,-0.009252880000000002
-0.0012212995206937194,-2.719834032584913,-0.0092332
-0.0012212995206937194,-2.736932225874625,-0.009213520000000001
-0.0012212995206937194,-2.75158782012295,-0.009193840000000002
-0.0012212995206937194,-2.7662434143712744,-0.00917416
-0.0012212995206937194,-2.7821203081402928,-0.009154480000000001
-0.0012212995206937194,-2.7967759023886174,-0.009134800000000002
-0.0012212995206937194,-2.8138740956783295,-0.00911512
0.0,-2.8309722889680415,-0.009095440000000002
-0.0012212995206937194,-2.8431852841749787,-0.00907576
-0.0012212995206937194,-2.860283477464691,-0.009056080000000001
-0.0012212995206937194,-2.876160371233709,-0.009036400000000002
-0.0012212995206937194,-2.88959466596134,-0.00901672
-0.0012212995206937194,-2.9054715597303584,-0.008997040000000001
-0.0012212995206937194,-2.9225697530200705,-0.00897736
-0.0012212995206937194,-2.9360040477477014,-0.00895768
-0.0012212995206937194,-2.950659641996026,-0.008938000000000001
-0.0012212995206937194,-2.967757835285738,-0.00891832
-0.0012212995206937194,-2.9824134295340627,-0.008898640000000001
-0.0012212995206937194,-2.998290323303081,-0.008878960000000002
-0.0012212995206937194,-3.0141672170720994,-0.00885928
-0.0012212995206937194,-3.0276015117997304,-0.008839600000000001
-0.0012212995206937194,-3.0434784055687487,-0.008819920000000002
-0.0012212995206937194,-3.0569127002963796,-0.00880024
-0.0012212995206937194,-3.076453492627479,-0.008780560000000001
