Metadata:
Absolute time = 1744778267.2697418
Time since start = 1080.015272140503 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
0.0,-2.118954668403603,-0.010000720000000001
-0.0012212995206937194,-2.136052861693315,-0.009981040000000002
-0.0012212995206937194,-2.149487156420946,-0.00996136
-0.0012212995206937194,-2.1641427506692708,-0.009941680000000001
-0.0012212995206937194,-2.181240943958983,-0.009922
-0.0012212995206937194,-2.197117837728001,-0.009902320000000001
-0.0012212995206937194,-2.2129947314970195,-0.009882640000000002
0.0,-2.227650325745344,-0.00986296
0.0,-2.2435272195143625,-0.009843280000000001
-0.0012212995206937194,-2.2569615142419934,-0.009823600000000002
-0.0012212995206937194,-2.2740597075317055,-0.00980392
-0.0012212995206937194,-2.2874940022593364,-0.009784240000000001
0.0,-2.3033708960283548,-0.009764560000000002
0.0,-2.320469089318067,-0.009744880000000001
0.0,-2.332682084525004,-0.009725200000000002
-0.0012212995206937194,-2.349780277814716,-0.00970552
0.0,-2.3656571715837345,-0.009685840000000001
0.0012212995206937194,-2.381534065352753,-0.009666160000000002
-0.0012212995206937194,-2.3961896596010774,-0.00964648
0.0,-2.412066553370096,-0.009626800000000001
0.0,-2.4267221476184204,-0.00960712
-0.0012212995206937194,-2.441377741866745,-0.009587440000000001
-0.0012212995206937194,-2.4572546356357634,-0.009567760000000002
0.0,-2.4731315294047818,-0.00954808
-0.0012212995206937194,-2.4877871236531064,-0.009528400000000001
-0.0012212995206937194,-2.502442717901431,-0.009508720000000002
-0.0012212995206937194,-2.5170983121497557,-0.00948904
-0.0012212995206937194,-2.5341965054394677,-0.009469360000000001
-0.0012212995206937194,-2.550073399208486,-0.009449680000000002
0.0,-2.5647289934568107,-0.009430000000000001
-0.0024425990413874388,-2.581827186746523,-0.009410320000000002
-0.0012212995206937194,-2.5952614814741537,-0.00939064
0.0,-2.6086957762017846,-0.009370960000000001
-0.0012212995206937194,-2.6257939694914967,-0.009351280000000002
0.0,-2.6428921627812088,-0.0093316
-0.0012212995206937194,-2.6563264575088397,-0.009311920000000001
-0.0012212995206937194,-2.6709820517571643,-0.00929224
0.0,-2.685637646005489,-0.009272560000000001
0.0,-2.7015145397745073,-0.009252880000000002
0.0,-2.716170134022832,-0.0092332
-0.0012212995206937194,-2.733268327312544,-0.009213520000000001
0.0,-2.7479239215608686,-0.009193840000000002
-0.0012212995206937194,-2.7625795158091933,-0.00917416
-0.0012212995206937194,-2.7784564095782116,-0.009154480000000001
-0.0012212995206937194,-2.7931120038265362,-0.009134800000000002
0.0,-2.8089888975955546,-0.00911512
0.0,-2.824865791364573,-0.009095440000000002
0.0,-2.8395213856128976,-0.00907576
-0.0012212995206937194,-2.855398279381916,-0.009056080000000001
0.0,-2.8712751731509343,-0.009036400000000002
0.0,-2.885930767399259,-0.00901672
-0.0024425990413874388,-2.9018076611682773,-0.008997040000000001
-0.0012212995206937194,-2.9176845549372956,-0.00897736
-0.0012212995206937194,-2.9323401491856202,-0.00895768
-0.0012212995206937194,-2.9482170429546386,-0.008938000000000001
-0.0012212995206937194,-2.964093936723657,-0.00891832
-0.0012212995206937194,-2.9787495309719816,-0.008898640000000001
-0.0012212995206937194,-2.994626424741,-0.008878960000000002
-0.0012212995206937194,-3.0092820189893246,-0.00885928
0.0,-3.023937613237649,-0.008839600000000001
0.0,-3.0398145070066676,-0.008819920000000002
-0.0012212995206937194,-3.0569127002963796,-0.00880024
-0.0012212995206937194,-3.0715682945447043,-0.008780560000000001
0.0,-3.0874451883137226,-0.00876088
0.0,-3.1021007825620472,-0.008741200000000001
-0.0012212995206937194,-3.1191989758517593,-0.008721520000000002
-0.0012212995206937194,-3.1314119710586965,-0.00870184
0.0,-3.1485101643484086,-0.008682160000000001
-0.0012212995206937194,-3.163165758596733,-0.00866248
-0.0012212995206937194,-3.177821352845058,-0.0086428
-0.0012212995206937194,-3.193698246614076,-0.008623120000000001
-0.0012212995206937194,-3.2095751403830945,-0.00860344
-0.0012212995206937194,-3.225452034152113,-0.008583760000000001
0.0,-3.2401076284004375,-0.008564080000000002
-0.0012212995206937194,-3.255984522169456,-0.0085444
-0.0012212995206937194,-3.2718614159384742,-0.008524720000000001
-0.0012212995206937194,-3.286517010186799,-0.008505040000000002
-0.0012212995206937194,-3.3023939039558172,-0.00848536
-0.0012212995206937194,-3.315828198683448,-0.008465680000000001
-0.0012212995206937194,-3.3317050924524665,-0.008446
0.0,-3.347581986221485,-0.008426320000000001
-0.0012212995206937194,-3.364680179511197,-0.008406640000000002
-0.0012212995206937194,-3.3793357737595215,-0.00838696
-0.0012212995206937194,-3.3927700684871525,-0.008367280000000001
-0.0012212995206937194,-3.408646962256171,-0.0083476
