Metadata:
Absolute time = 1744777547.2726896
Time since start = 360.01821994781494 seconds
Sample Rate: {'sample_rate': 609756.0975609756}

ch1,ch2,time
-0.0012212995206937194,-2.120175967924297,-0.010000720000000001
-0.0012212995206937194,-2.1348315621726215,-0.009981040000000002
-0.0012212995206937194,-2.1519297554623336,-0.00996136
-0.0012212995206937194,-2.1653640501899645,-0.009941680000000001
-0.0012212995206937194,-2.180019644438289,-0.009922
0.0,-2.1958965382073075,-0.009902320000000001
-0.0012212995206937194,-2.210552132455632,-0.009882640000000002
0.0,-2.2264290262246504,-0.00986296
-0.0012212995206937194,-2.242305919993669,-0.009843280000000001
-0.0012212995206937194,-2.259404113283381,-0.009823600000000002
-0.0012212995206937194,-2.272838408011012,-0.00980392
-0.0012212995206937194,-2.28871530178003,-0.009784240000000001
-0.0012212995206937194,-2.3033708960283548,-0.009764560000000002
-0.0012212995206937194,-2.319247789797373,-0.009744880000000001
-0.0012212995206937194,-2.3339033840456977,-0.009725200000000002
0.0,-2.349780277814716,-0.00970552
-0.0012212995206937194,-2.363214572542347,-0.009685840000000001
0.0,-2.380312765832059,-0.009666160000000002
0.0,-2.39374706055969,-0.00964648
-0.0012212995206937194,-2.4096239543287084,-0.009626800000000001
-0.0012212995206937194,-2.4267221476184204,-0.00960712
-0.0012212995206937194,-2.441377741866745,-0.009587440000000001
-0.0012212995206937194,-2.454812036594376,-0.009567760000000002
-0.0012212995206937194,-2.471910229884088,-0.00954808
-0.0012212995206937194,-2.4865658241324127,-0.009528400000000001
0.0,-2.502442717901431,-0.009508720000000002
-0.0012212995206937194,-2.5183196116704494,-0.00948904
-0.0012212995206937194,-2.532975205918774,-0.009469360000000001
-0.0012212995206937194,-2.5488520996877924,-0.009449680000000002
-0.0012212995206937194,-2.5622863944154233,-0.009430000000000001
-0.0012212995206937194,-2.5793845877051353,-0.009410320000000002
-0.0012212995206937194,-2.5952614814741537,-0.00939064
0.0,-2.6086957762017846,-0.009370960000000001
0.0,-2.6233513704501092,-0.009351280000000002
